mId	sId
40705	52561
40705	53921
40706	52563
40707	52564
40708	52565
40709	52568
40710	52569
40711	52570
40712	52571
40713	52573
40714	52574
40715	52575
40716	52578
40717	52580
40718	52583
40719	52584
40720	52585
40721	52586
40722	52587
40723	52588
40724	52589
40725	52590
40726	52592
40727	52593
40728	52594
40729	52595
40730	52598
40731	52599
40732	52600
40733	52604
40734	52606
40735	52607
40736	52609
40737	52610
40738	52611
40739	52612
40740	52613
40741	52615
40742	52617
40743	52618
40743	56492
40744	52619
40745	52621
40746	52622
40747	52623
40748	52624
40749	52625
40750	52626
40751	52627
40752	52630
40753	52631
40754	52632
40755	52633
40756	52634
40757	52635
40758	52636
40758	55445
40758	57133
40759	52637
40760	52640
40761	52641
40762	52643
40763	52646
40764	52647
40765	52648
40766	52649
40767	52651
40768	52653
40769	52654
40770	52655
40771	52656
40772	52658
40773	52660
40774	52662
40775	52664
40776	52667
40777	52669
40778	52671
40779	52676
40780	52677
40781	52679
40782	52681
40782	58181
40783	52684
40784	52685
40785	52687
40786	52688
40787	52689
40788	52690
40789	52692
40790	52693
40791	52695
40792	52697
40793	52698
40794	52699
40795	52700
40796	52702
40797	52704
40798	52705
40799	52707
40800	52708
40801	52709
40802	52710
40803	52712
40803	56061
40804	52714
40805	52716
40806	52717
40807	52718
40808	52720
40809	52721
40810	52723
40811	52725
40812	52726
40813	52730
40814	52731
40815	52732
40815	53163
40816	52733
40817	52735
40818	52737
40819	52738
40820	52739
40821	52740
40822	52741
40823	52742
40824	52744
40825	52745
40826	52746
40827	52747
40828	52749
40829	52750
40830	52752
40831	52753
40832	52754
40833	52756
40834	52757
40835	52758
40836	52759
40837	52763
40838	52764
40839	52765
40840	52766
40841	52767
40842	52768
40843	52769
40844	52770
40845	52771
40846	52772
40847	52773
40848	52774
40849	52775
40850	52777
40851	52778
40852	52781
40853	52783
40854	52785
40855	52786
40855	55434
40856	52791
40857	52793
40858	52794
40859	52795
40860	52796
40861	52797
40862	52798
40863	52799
40864	52800
40865	52801
40866	52803
40867	52804
40868	52805
40869	52806
40870	52808
40871	52809
40872	52811
40873	52812
40874	52815
40875	52818
40876	52819
40877	52821
40878	52822
40879	52824
40880	52825
40881	52826
40882	52827
40883	52828
40884	52830
40885	52831
40886	52832
40887	52833
40888	52836
40889	52837
40890	52838
40891	52839
40892	52840
40893	52841
40894	52842
40895	52843
40896	52845
40897	52848
40898	52850
40899	52851
40900	52852
40901	52854
40902	52855
40903	52857
40904	52860
40905	52861
40906	52862
40907	52864
40908	52866
40909	52867
40910	52868
40911	52870
40912	52873
40912	57324
40913	52874
40914	52875
40915	52876
40915	58303
40916	52878
40917	52879
40918	52880
40919	52881
40920	52882
40921	52883
40922	52886
40923	52887
40924	52888
40925	52890
40926	52893
40927	52895
40928	52898
40929	52899
40930	52900
40931	52902
40932	52903
40933	52904
40934	52905
40935	52907
40936	52908
40937	52909
40938	52912
40939	52913
40940	52914
40941	52916
40942	52917
40943	52918
40944	52920
40945	52921
40946	52922
40947	52923
40947	54206
40948	52924
40949	52925
40950	52926
40951	52927
40952	52929
40953	52933
40954	52935
40955	52936
40956	52937
40957	52938
40958	52939
40959	52941
40960	52942
40961	52943
40962	52944
40963	52945
40964	52946
40964	53863
40965	52947
40966	52949
40967	52950
40968	52951
40969	52952
40970	52954
40971	52955
40972	52956
40973	52957
40974	52958
40975	52959
40976	52960
40977	52961
40978	52962
40979	52963
40980	52964
40981	52965
40982	52967
40983	52968
40984	52970
40985	52971
40986	52972
40987	52974
40988	52975
40989	52976
40990	52977
40991	52978
40992	52980
40993	52981
40994	52982
40995	52985
40996	52986
40997	52987
40998	52988
40999	52989
41000	52990
41001	52992
41002	52994
41003	52997
41004	53002
41005	53005
41006	53007
41007	53008
41008	53010
41009	53011
41010	53012
41011	53014
41012	53015
41012	59593
41013	53017
41014	53020
41015	53021
41016	53023
41017	53024
41018	53026
41019	53028
41020	53029
41021	53030
41022	53031
41023	53033
41023	53393
41023	54975
41024	53034
41025	53035
41026	53039
41027	53040
41027	59168
41028	53042
41029	53043
41030	53044
41031	53045
41032	53046
41033	53047
41034	53052
41035	53054
41036	53056
41037	53058
41038	53060
41039	53061
41040	53063
41041	53064
41042	53065
41043	53067
41044	53068
41045	53070
41046	53071
41047	53072
41048	53074
41049	53075
41050	53076
41051	53077
41052	53080
41053	53081
41054	53082
41055	53083
41056	53084
41057	53085
41058	53086
41059	53088
41060	53090
41061	53091
41062	53092
41063	53093
41064	53094
41065	53095
41066	53096
41067	53097
41068	53098
41069	53099
41070	53100
41071	53104
41072	53105
41073	53108
41074	53109
41075	53110
41075	54203
41076	53112
41076	57200
41077	53113
41078	53114
41079	53115
41080	53116
41081	53118
41082	53121
41083	53122
41084	53123
41085	53125
41086	53126
41087	53127
41088	53128
41089	53129
41090	53130
41091	53132
41092	53137
41093	53138
41094	53139
41095	53140
41096	53142
41097	53143
41098	53145
41099	53147
41100	53150
41101	53151
41102	53152
41103	53153
41104	53154
41105	53155
41106	53156
41107	53157
41108	53159
41109	53160
41110	53162
41111	53165
41112	53167
41113	53168
41114	53169
41115	53170
41116	53171
41117	53172
41118	53175
41119	53177
41120	53178
41121	53180
41122	53182
41123	53184
41124	53185
41125	53186
41126	53187
41127	53189
41128	53190
41129	53191
41130	53193
41131	53195
41132	53196
41133	53197
41134	53198
41135	53199
41136	53200
41137	53201
41138	53203
41139	53205
41140	53206
41141	53207
41142	53208
41143	53210
41144	53211
41145	53212
41146	53213
41147	53214
41148	53215
41149	53216
41150	53217
41151	53218
41152	53219
41153	53220
41154	53221
41155	53223
41156	53224
41157	53226
41158	53228
41159	53229
41160	53230
41161	53231
41162	53232
41163	53236
41164	53237
41165	53238
41166	53239
41167	53240
41168	53241
41169	53243
41170	53246
41170	55518
41171	53248
41172	53250
41173	53251
41174	53252
41175	53253
41176	53256
41177	53257
41178	53258
41179	53260
41180	53263
41181	53264
41182	53265
41183	53266
41184	53267
41185	53268
41186	53269
41187	53270
41188	53274
41188	59402
41189	53277
41190	53278
41191	53279
41192	53281
41193	53283
41194	53284
41195	53285
41196	53287
41197	53288
41198	53289
41199	53290
41200	53292
41201	53295
41202	53296
41203	53298
41204	53300
41205	53301
41206	53302
41207	53303
41208	53304
41209	53307
41210	53310
41211	53311
41212	53312
41213	53316
41214	53319
41215	53321
41216	53322
41217	53323
41218	53324
41219	53326
41220	53327
41221	53328
41222	53330
41223	53333
41224	53334
41225	53335
41225	55462
41226	53336
41227	53337
41228	53340
41229	53341
41230	53342
41231	53343
41231	56824
41232	53346
41233	53347
41234	53349
41235	53350
41236	53351
41237	53352
41238	53353
41239	53354
41240	53355
41241	53356
41242	53358
41243	53361
41244	53364
41245	53365
41246	53366
41247	53367
41248	53368
41249	53369
41250	53370
41251	53371
41252	53372
41253	53373
41254	53374
41255	53376
41256	53377
41257	53381
41258	53382
41259	53383
41260	53385
41261	53386
41262	53389
41263	53391
41264	53392
41265	53395
41266	53396
41267	53397
41268	53399
41269	53400
41270	53402
41271	53403
41272	53404
41273	53405
41274	53409
41275	53411
41276	53414
41277	53416
41278	53418
41279	53420
41280	53422
41281	53424
41282	53427
41283	53428
41284	53429
41285	53430
41286	53433
41287	53434
41288	53435
41288	58887
41289	53436
41290	53438
41291	53441
41292	53442
41293	53445
41294	53447
41295	53449
41296	53451
41297	53452
41298	53454
41299	53456
41300	53458
41301	53459
41302	53460
41303	53461
41304	53462
41305	53465
41306	53466
41307	53467
41308	53468
41309	53470
41310	53475
41311	53478
41312	53479
41313	53480
41314	53481
41315	53483
41316	53485
41317	53486
41318	53487
41319	53488
41320	53489
41321	53490
41322	53494
41323	53495
41323	57338
41324	53497
41325	53502
41326	53503
41327	53504
41328	53505
41329	53506
41330	53507
41331	53508
41332	53509
41333	53510
41334	53511
41335	53514
41336	53515
41337	53516
41338	53518
41339	53519
41340	53520
41341	53522
41342	53524
41343	53525
41344	53527
41345	53528
41346	53529
41347	53530
41348	53531
41349	53532
41350	53533
41351	53536
41352	53537
41353	53540
41354	53541
41355	53542
41356	53543
41357	53544
41358	53545
41359	53546
41360	53548
41361	53549
41362	53551
41363	53552
41364	53554
41365	53555
41366	53556
41367	53557
41368	53558
41369	53559
41370	53560
41371	53561
41372	53563
41373	53566
41374	53567
41375	53569
41376	53571
41377	53572
41378	53573
41379	53574
41380	53575
41381	53576
41382	53578
41383	53579
41384	53581
41385	53583
41386	53585
41387	53589
41388	53590
41389	53591
41390	53593
41391	53594
41392	53595
41393	53596
41394	53598
41395	53599
41396	53601
41397	53602
41398	53603
41399	53604
41400	53605
41401	53607
41402	53608
41403	53609
41404	53610
41405	53615
41406	53617
41407	53618
41408	53619
41409	53623
41410	53625
41411	53627
41412	53628
41413	53630
41413	55006
41414	53631
41415	53634
41416	53635
41417	53638
41418	53639
41419	53641
41420	53644
41421	53645
41422	53646
41423	53647
41424	53648
41425	53649
41426	53650
41427	53651
41428	53653
41429	53654
41430	53657
41431	53658
41432	53659
41433	53660
41434	53661
41435	53663
41436	53666
41437	53668
41438	53669
41439	53670
41440	53672
41441	53675
41442	53676
41443	53677
41444	53679
41445	53681
41446	53682
41447	53684
41448	53685
41449	53686
41450	53687
41451	53688
41452	53689
41453	53690
41454	53693
41455	53695
41456	53696
41457	53697
41458	53698
41459	53699
41460	53700
41461	53704
41462	53705
41463	53707
41464	53708
41465	53709
41466	53711
41467	53712
41468	53714
41469	53715
41470	53717
41471	53718
41472	53719
41473	53720
41474	53722
41475	53723
41476	53724
41477	53727
41478	53728
41479	53730
41480	53731
41481	53732
41482	53733
41483	53734
41484	53736
41485	53738
41486	53739
41487	53741
41488	53742
41489	53743
41490	53744
41491	53746
41492	53747
41493	53748
41494	53749
41495	53750
41496	53751
41497	53752
41498	53753
41499	53754
41500	53755
41501	53757
41502	53758
41503	53759
41504	53761
41505	53762
41506	53763
41507	53766
41508	53767
41509	53769
41510	53770
41511	53772
41512	53773
41512	55748
41513	53774
41514	53775
41515	53776
41516	53777
41517	53778
41518	53779
41519	53780
41520	53782
41520	56636
41521	53783
41522	53784
41523	53785
41524	53787
41525	53788
41526	53790
41527	53792
41528	53793
41529	53794
41530	53797
41531	53798
41531	55433
41532	53800
41533	53802
41534	53803
41535	53806
41536	53807
41536	58431
41537	53808
41538	53809
41539	53811
41540	53813
41541	53814
41542	53815
41543	53816
41544	53818
41545	53819
41546	53820
41547	53825
41548	53826
41549	53829
41550	53831
41551	53832
41552	53833
41553	53834
41554	53835
41555	53836
41555	57798
41556	53838
41557	53839
41558	53840
41559	53841
41560	53842
41561	53844
41562	53845
41563	53846
41564	53847
41565	53849
41566	53850
41567	53851
41568	53853
41569	53854
41570	53855
41571	53859
41572	53860
41573	53861
41574	53864
41575	53865
41576	53867
41577	53869
41578	53870
41579	53871
41580	53872
41581	53873
41582	53874
41583	53875
41584	53876
41585	53877
41586	53878
41587	53879
41588	53881
41589	53882
41590	53883
41591	53884
41592	53886
41592	59118
41593	53887
41594	53888
41595	53890
41596	53891
41597	53892
41598	53893
41599	53894
41600	53896
41601	53897
41602	53900
41603	53901
41604	53902
41605	53903
41606	53905
41607	53906
41608	53907
41609	53908
41610	53909
41611	53911
41612	53912
41613	53913
41614	53916
41615	53918
41616	53919
41617	53920
41618	53922
41619	53924
41620	53925
41621	53928
41622	53929
41623	53931
41624	53932
41625	53934
41626	53936
41627	53938
41628	53940
41629	53941
41630	53944
41631	53945
41632	53946
41632	58313
41633	53947
41634	53949
41635	53950
41636	53951
41637	53952
41638	53954
41639	53956
41640	53957
41641	53959
41642	53960
41642	56129
41643	53961
41644	53964
41645	53965
41646	53967
41647	53968
41647	59389
41648	53969
41649	53970
41650	53971
41651	53972
41652	53975
41653	53976
41654	53977
41655	53980
41656	53981
41657	53982
41658	53983
41659	53984
41660	53985
41661	53986
41662	53987
41662	56902
41663	53988
41664	53990
41665	53992
41666	53995
41667	53997
41668	53998
41669	53999
41670	54000
41671	54001
41672	54002
41673	54004
41674	54005
41675	54006
41676	54007
41677	54009
41678	54010
41679	54011
41680	54012
41681	54013
41682	54014
41683	54015
41684	54016
41685	54017
41686	54019
41687	54020
41688	54022
41689	54023
41690	54024
41691	54025
41692	54026
41693	54027
41694	54028
41695	54031
41696	54033
41697	54034
41698	54035
41699	54037
41700	54038
41701	54040
41702	54041
41703	54042
41704	54043
41705	54045
41706	54049
41707	54050
41708	54051
41709	54052
41710	54054
41711	54055
41712	54056
41713	54058
41714	54059
41715	54060
41716	54063
41717	54064
41718	54066
41719	54070
41720	54074
41721	54076
41722	54077
41723	54078
41724	54079
41725	54082
41726	54083
41727	54084
41728	54085
41729	54086
41730	54087
41731	54089
41732	54091
41733	54093
41734	54096
41735	54097
41736	54099
41737	54100
41738	54101
41739	54102
41740	54103
41741	54104
41742	54106
41743	54108
41744	54109
41745	54110
41746	54111
41747	54114
41748	54116
41749	54117
41750	54118
41751	54119
41752	54120
41753	54122
41754	54123
41755	54124
41756	54126
41757	54127
41758	54128
41759	54129
41760	54130
41761	54132
41762	54133
41763	54135
41764	54136
41765	54139
41766	54141
41767	54142
41768	54144
41769	54145
41770	54146
41771	54147
41772	54148
41773	54149
41774	54150
41775	54151
41776	54152
41777	54154
41778	54156
41779	54157
41780	54159
41781	54161
41782	54162
41783	54163
41784	54164
41785	54166
41786	54169
41787	54170
41788	54172
41789	54174
41790	54175
41791	54176
41792	54180
41793	54181
41794	54182
41795	54183
41796	54184
41797	54186
41798	54187
41799	54189
41800	54191
41801	54193
41802	54194
41803	54196
41804	54200
41805	54201
41806	54202
41807	54205
41808	54207
41809	54209
41810	54211
41811	54212
41812	54213
41813	54215
41814	54219
41815	54221
41816	54222
41817	54223
41818	54224
41819	54225
41820	54226
41821	54230
41822	54231
41823	54240
41824	54241
41825	54242
41826	54245
41827	54247
41828	54248
41829	54249
41830	54251
41831	54254
41832	54255
41833	54261
41834	54262
41835	54263
41836	54264
41837	54265
41838	54266
41839	54267
41840	54269
41841	54270
41842	54271
41842	55568
41843	54273
41844	54274
41845	54275
41846	54276
41847	54277
41848	54279
41849	54281
41850	54282
41851	54283
41852	54285
41853	54288
41854	54289
41855	54292
41856	54294
41857	54295
41858	54296
41859	54298
41860	54299
41861	54300
41862	54303
41863	54304
41864	54305
41865	54308
41866	54311
41867	54313
41868	54315
41869	54316
41870	54317
41871	54318
41872	54320
41873	54321
41874	54323
41875	54325
41876	54327
41877	54330
41878	54331
41879	54332
41880	54334
41880	58289
41881	54337
41882	54338
41883	54340
41884	54341
41885	54342
41886	54343
41887	54345
41888	54347
41888	56441
41889	54348
41890	54349
41891	54350
41892	54352
41893	54353
41894	54354
41895	54355
41896	54358
41897	54359
41898	54360
41899	54361
41900	54362
41901	54364
41902	54366
41903	54368
41904	54369
41905	54371
41906	54372
41907	54373
41908	54374
41908	59894
41909	54375
41910	54377
41911	54378
41912	54381
41913	54382
41914	54383
41915	54384
41916	54385
41917	54387
41918	54388
41919	54389
41920	54390
41921	54391
41922	54395
41923	54397
41924	54398
41925	54400
41926	54401
41927	54403
41928	54404
41929	54405
41930	54406
41931	54407
41932	54411
41933	54412
41934	54413
41935	54417
41936	54420
41937	54421
41938	54422
41939	54423
41939	58333
41940	54424
41941	54425
41942	54426
41943	54427
41944	54428
41945	54429
41946	54430
41947	54431
41948	54432
41949	54433
41950	54434
41951	54435
41952	54436
41953	54438
41954	54439
41955	54440
41956	54441
41957	54442
41958	54443
41959	54444
41960	54447
41961	54448
41962	54449
41963	54452
41964	54453
41965	54456
41966	54457
41967	54458
41968	54459
41969	54462
41970	54463
41971	54464
41972	54466
41973	54467
41974	54468
41975	54470
41976	54472
41977	54474
41978	54475
41979	54477
41980	54478
41981	54479
41982	54480
41983	54481
41984	54482
41985	54483
41986	54484
41987	54485
41988	54486
41989	54488
41990	54489
41991	54491
41991	59548
41992	54492
41993	54493
41994	54494
41995	54496
41996	54497
41997	54498
41998	54499
41999	54500
42000	54501
42001	54502
42002	54504
42003	54505
42004	54507
42005	54509
42006	54510
42007	54511
42008	54512
42009	54513
42010	54514
42011	54515
42012	54517
42013	54519
42014	54521
42015	54523
42016	54524
42017	54525
42018	54526
42019	54527
42020	54528
42021	54529
42022	54530
42023	54532
42024	54534
42025	54536
42026	54537
42027	54538
42028	54540
42029	54541
42030	54543
42031	54544
42032	54548
42033	54549
42034	54550
42035	54551
42036	54553
42037	54554
42038	54555
42039	54556
42040	54557
42041	54561
42042	54562
42043	54563
42044	54564
42044	55251
42045	54565
42046	54566
42047	54567
42047	56551
42048	54568
42049	54571
42050	54572
42051	54573
42052	54574
42053	54576
42054	54577
42055	54578
42056	54579
42057	54580
42058	54582
42059	54583
42060	54584
42061	54585
42062	54586
42063	54588
42064	54590
42065	54592
42066	54597
42067	54598
42068	54599
42069	54600
42070	54601
42071	54602
42072	54604
42073	54606
42074	54607
42075	54608
42076	54609
42077	54610
42078	54611
42079	54612
